,scores,polarity_score
seven,0.7393449365662146,0.29717375530911894
award,0.8352844741938139,0.9065269352172315
apparently,0.4380046798562729,-1.6167675477361694
complacency,0.7733311913179474,0.5130350458494429
origination,0.9335311745282208,1.5305338956909296
incremental,0.7676245794990922,0.4767899049585383
carney,0.7734485269527647,0.5137802948256263
gilt,0.6826745649148686,-0.06276409749108282
canadian,0.5900042205876528,-0.6513532276384434
inflow,0.6572232031205056,-0.22441661975553645
care,0.6644666646604318,-0.17841028668325387
surprise,0.7528492317277289,0.3829453298087571
assumption,0.5965282725530385,-0.6099161735385501
reassessment,0.41157179468758853,-1.78465414621244
sep,0.692581019380617,0.00015604658705777621
surprisingly,0.6384921660776393,-0.3433854752168934
marked,0.681327344069629,-0.07132087529495082
read,0.8533598070757261,1.021331132129708
attractive,0.6198636229726612,-0.4617033476891935
restrictive,0.8221849109184854,0.8233259866342498
burden,0.8087924004783597,0.7382644048772036
desirable,0.7933300072139812,0.6400561089271893
overhang,0.6090666053207842,-0.5302798407845972
foreclosure,0.6449736992945754,-0.30221847593708967
seriously,0.6539036722876744,-0.24550038478930522
delinquent,0.6709279612066438,-0.13737181918462654
lifestyle,0.7980611707332779,0.6701057590134677
expense,0.6812739865535842,-0.07165977177994465
respondent,0.8213633853963821,0.8181081254515903
expires,0.7318104317067341,0.2493188812010244
backlog,0.81773977399014,0.7950930141872877
impetus,0.3395178514533365,-2.2422996646340274
dependence,0.8359111166526826,0.910507010423131
eventually,0.980577642625658,1.8293462065225379
erode,0.9635946426781773,1.7214798848966593
iraq,0.731505919076202,0.24738479079027864
world,0.7382177600830986,0.29001457369026995
uptrends,0.6543597238901009,-0.24260380532881795
rejoin,0.7594829367294358,0.4250788374044785
proportion,0.711919986835966,0.12298612901666497
diminishes,0.7432325090338858,0.32186539656440494
welcome,0.6501068486000934,-0.2696156415936323
analytical,0.8758593287388365,1.1642352508158476
developed,0.6628232806407067,-0.18884812391900033
span,0.7473727058336812,0.34816156337723053
entail,0.9372567781112401,1.554196803044121
prevent,0.7811687401920363,0.5628146825582346
alternatively,0.6291224473437026,-0.40289658029987696
overshoot,0.8240294302896166,0.8350413208123619
ask,0.8597184670884466,1.0617177109534017
taper,0.9135653282932127,1.4037222370806564
technical,0.840852070014563,0.9418891258396781
substantive,0.756474260420774,0.4059694428698332
undue,0.875150934316659,1.159735933803725
resume,0.8318569549885645,0.8847572896825419
thus,0.8810077203749798,1.1969348957429846
july,0.5,-1.22300866163816
able,0.5981091358007113,-0.5998754325594923
maryann,0.47401594029883076,-1.3880445769381606
hunter,0.49430716459754054,-1.2591663025958149
engstrom,0.49511195488654886,-1.2540547340611619
karen,0.4997448300668333,-1.2246293554004712
penny,0.4997341639211807,-1.2246971006693301
elizabeth,0.49567146294816977,-1.2505010582256963
klee,0.49784773457085424,-1.2366786231127187
elmar,0.4997240328647559,-1.224761447356847
mertens,0.5,-1.22300866163816
peter,0.49223949971415365,-1.272298929694423
garavuso,0.49235589117334566,-1.271559677582868
gregory,0.48771465765344546,-1.3010381436457867
stefani,0.49986589375332935,-1.223860427968028
ron,0.5000123016108359,-1.2229305288279944
feldman,0.5000084427704723,-1.222955037979325
jeff,0.5000423412367142,-1.2227397342712887
fuhrer,0.5000119471211836,-1.22293278034392
meg,0.49951849612872856,-1.2260668993819794
mcconnell,0.500010764839306,-1.2229402895235502
fred,0.5000339942187759,-1.222792749764684
furlong,0.5000043743188022,-1.2229808784620269
wheelock,0.49999177824486013,-1.223060881533761
willis,0.49999792061268794,-1.2230218687194343
patricia,0.5000048580420381,-1.2229778061281456
zoebel,0.5000068326874317,-1.2229652643077495
interval,0.5997424407446044,-0.589501611860209
appoint,0.8784229754649259,1.180518071468656
frame,0.9118162065644718,1.3926128142732235
organize,0.780824785555058,0.5606300790363745
summarize,0.6735841388918637,-0.12050129469687722
pilot,0.7579543688583651,0.4153702468069525
qualify,0.725964319593318,0.21218771406702047
detailed,0.7038991248894293,0.07204219230834263
reservation,0.6950147116044618,0.015613470420741878
scale,0.8029764898469958,0.7013250603179332
firmer,0.538110850777657,-0.980950291495586
initially,0.6155454048451467,-0.48913020435960564
top,0.7752077013229035,0.5249535662730861
bottom,0.7163095447989326,0.15086609560048553
minimal,0.7259796138324924,0.21228485434417507
reliance,0.7298134359240211,0.23663510389137474
insufficient,0.5056190170928998,-1.1873198724467104
confusion,0.9763005729568971,1.8021807013742384
effectively,0.8923450921096453,1.268943409533564
phase,0.763015067390754,0.44751291519500996
desire,0.717940085558246,0.16122235977713872
method,0.501480932644986,-1.2136026228061323
temper,0.7764775932353358,0.5330191948357739
predictably,0.6901061689810432,-0.015562790485421061
efficient,0.7985814682107845,0.6734103916003732
consist,0.7759379058072327,0.5295914083506272
allocation,0.8810020021247904,1.1968985766818077
cease,0.7410318656583199,0.30788816598872776
eliminate,0.8587853200722481,1.0557908937547462
residual,0.6658772442074293,-0.1694510905715038
background,0.715016045905845,0.14265052897174024
solicit,0.7278842053085631,0.2243817322431957
feedback,0.8213312311158101,0.8179038998153332
informally,0.7838230660322182,0.5796734451833508
manufacturer,0.6899814133096859,-0.016355167298286382
mine,0.7373739652671112,0.28465527066436097
electric,0.7369437547892101,0.2819228192765259
apart,0.6944606245138315,0.012094225498672442
consolidation,0.7558188676689765,0.4018067622141612
gasoline,0.6523555284694164,-0.25533331062924863
seasonally,0.6793920128767568,-0.08361299432860371
disease,0.5616324036530916,-0.8315548139328537
livestock,0.7078454650424127,0.09710709235563825
chinese,0.7120583614883111,0.12386500582293511
characterize,0.723888721926503,0.19900470245617732
press,0.8702312755573652,1.128489069547668
conference,0.9029309159431467,1.3361785200458698
shortly,0.8893118536499277,1.2496780102356964
distribution,0.656938503042877,-0.2262248721394125
modal,0.8667543197587282,1.106405430990607
east,0.7127128220854894,0.1280217659645473
continuation,0.7131476762239967,0.13078371123391247
ran,0.7727624968701718,0.5094230233327907
mid,0.6141530896431466,-0.49797339577737526
easy,0.9253847508576678,1.478792462583354
tighter,0.9139486044129199,1.4061565882157745
midpoint,0.7450121413567167,0.33316860524979136
portugal,0.04576540544408464,-4.108047525295286
litigation,0.0060381586383657275,-4.360372320355537
prompt,0.6488990047233615,-0.27728717645109646
argentina,0.6093479942644213,-0.5284926188338114
transformation,0.6315285334279006,-0.38761449490741057
loosening,0.885218695342345,1.2236806050754352
correction,0.7168554933526968,0.15433364918192743
comparatively,0.5622813666026735,-0.8274329717106699
predicate,0.9333087363095746,1.5291210950957121
wan,0.7650932302742313,0.46071221959784464
reconcile,0.9049718109387008,1.3491411200974435
narrower,0.6908774461482792,-0.010664078170691422
save,0.8244343564711109,0.8376131807819119
affordable,0.5797069367126862,-0.7167556970351932
difficulty,0.75795678074307,0.41538556572187413
airline,0.7526506974101003,0.3816843531482538
railroad,0.8044119184620435,0.7104420835258793
trucking,0.7926198866609389,0.6355458285171036
agriculture,0.8535715907560285,1.0226762611790665
profitability,0.7862541479503585,0.5951142898451848
readily,0.9895827763784972,1.8865416759137918
dependent,0.7181421757204147,0.16250592113245485
noticeable,0.7825507787871726,0.5715926028351798
joblessness,0.624656114850174,-0.43126417487827357
turnover,0.7067532789131091,0.0901701494914146
quit,0.6658770185973378,-0.16945252351802484
match,0.7450116694789098,0.33316560815131424
noticeably,0.6257798947441057,-0.4241265664551217
reliable,0.8462684897691115,0.9762911323822008
evaluate,0.7684819400175249,0.4822353695829615
difference,0.7627350714128057,0.4457345405671634
reabsorb,0.654360724509762,-0.24259744996389265
unemployed,0.5230607908972824,-1.0765396811538028
opportunity,0.6868108496235814,-0.03649277804775865
pas,0.8009869944810333,0.6886889213741809
attenuate,0.7836569925082127,0.5786186409550454
statistical,0.6883672110717204,-0.026607658513504634
environment,0.5953895568288776,-0.6171486458298197
timely,0.8450075198392634,0.9682821711601443
convergence,0.7341365688353002,0.26409317646285946
sooner,0.903526446713146,1.339960991562887
increasingly,0.7615231933983125,0.4380373831693596
uncomfortable,0.7428489540939365,0.31942927452226194
al,0.7110694282599992,0.11758386644817824
august,0.5,-1.22300866163816
enhancement,0.8038925804148367,0.707143544692587
replace,0.8141404663922925,0.772232266841088
evaluation,0.7500403576938331,0.36510496527459124
succinctly,0.8307925262605277,0.8779966459870047
misinterpret,0.9161578245464173,1.4201882934621457
characterization,0.7686019277462225,0.48299746314563463
acknowledge,0.7386065456983574,0.29248391799626466
convey,0.9439881105657407,1.5969503844934092
object,0.6014558638846353,-0.5786189261112039
unnecessary,0.9020957857732319,1.3308742499059607
disruptive,0.8197925140094843,0.8081308470687363
lehnert,0.4943137232562693,-1.2591246457393077
erceg,0.49857334538680037,-1.2320699573946416
marie,0.4895131513429018,-1.2896151383258234
gooding,0.498488022357767,-1.2326118805719524
sylvain,0.4999127547193776,-1.2235627938603266
leduc,0.49983244851207626,-1.22407285304964
mccarthy,0.4999918132786511,-1.2230606590191182
kei,0.5000294460575729,-1.2228216370885163
mu,0.5000377473280344,-1.2227689121569807
yi,0.7666456131987242,0.4705720698208738
supplementary,0.9540374667793339,1.660778158904329
allocate,0.8001095330199031,0.6831157870355316
further,0.6610674464461732,-0.2000001804776157
variation,0.7946162056594535,0.6482253072798395
misunderstood,0.8969971029823492,1.298490327189688
parameter,0.8577324445845838,1.0491036296473675
publication,0.40099304371796674,-1.8518443339306332
concise,0.6510117390698235,-0.26386829384906757
pragmatic,0.8201965344677414,0.810696954401279
allowance,0.7984149029131541,0.6723524639067108
distortion,0.7258666590425387,0.2115674299939416
pertain,0.546139812936284,-0.9299549068637359
stockbuilding,0.7586945550572418,0.4200714870376525
swing,0.8348915839787135,0.9040315208359836
stagnate,0.6661963638567481,-0.1674242247152356
speech,0.8508588135820504,1.0054462490461942
jackson,0.7823315826798514,0.5702003942804739
hole,0.7685541537674444,0.4826940301022288
symposium,0.746297452947531,0.3413321708078786
conflict,0.7371734137546136,0.2833814819334822
attract,0.7005358312211049,0.050680470723718805
lull,0.6303464495540391,-0.3951224169306705
traditionally,0.6848911594946041,-0.04868555397160281
earmark,0.9684252069776094,1.7521608719995485
buyout,0.9866898831460043,1.8681676693890081
pipeline,0.9275052687878036,1.4922607820659433
head,0.17273008836589301,-3.3016403318946286
access,0.9479656989655986,1.6222137555680864
excellent,0.9970627303547123,1.9340500739494915
pound,0.5795005405532421,-0.7180666076273029
sterling,0.6007126979617489,-0.5833390918479621
forthcoming,0.5418905197824664,-0.9569439914441858
referendum,0.580502606922652,-0.7117020540368001
scottish,0.58006143666716,-0.7145041156759586
independence,0.6922605619103589,-0.0018793163441776974
react,0.6896295210582355,-0.018590186016415263
induced,0.008728783131608502,-4.3432830094057575
bunds,0.6035555283962228,-0.565283055639925
temporarily,0.6954575392296575,0.018426058726217543
conditional,0.7142652311927628,0.13788178248565283
delinquency,0.9242734010855519,1.4717338031987566
vacant,0.6542292519426735,-0.243432488664382
competition,0.7490441653200713,0.35877771995151875
lender,0.719754612435539,0.17274719875436084
deterioration,0.6646687428492798,-0.17712680137563686
compress,0.6869352951707453,-0.03570237096674852
vigilant,0.7524041915761723,0.3801186887987658
tail,0.7415759879194438,0.3113441200017816
probability,0.6215894766425691,-0.45074171030986177
scenario,0.9432796872424901,1.5924508839181672
compute,0.9102051980027775,1.3823806074667024
variously,0.6931136710748685,0.003539146106835413
reluctant,0.41372203538690056,-1.770997044666052
frequently,0.8234104416688391,0.831109858417142
accumulate,0.7896580702759345,0.6167340614694878
ground,0.5324351042465182,-1.0169993936970847
caution,0.7062082101512072,0.08670818384568904
pent,0.7348463990172484,0.2686016126015013
deflation,0.908684095065508,1.3727194298676335
responsiveness,0.49800512489741267,-1.235678969598154
disinflation,0.697150390246188,0.02917808208949034
partner,0.6671172015621085,-0.16157558923276422
formulation,0.8742078702608592,1.1537461292302522
array,0.9123264768463162,1.3958537598368908
mechanically,0.8969491450807299,1.298185725973379
completion,0.8452931821017566,0.9700965347930575
conversely,0.8718335068373054,1.138665528070634
err,0.8484876035671769,0.9903856765385207
side,0.756644296450336,0.40704941467160216
patience,0.7920376776882981,0.631847969452713
await,0.7657883707085199,0.46512735484438594
problematic,0.919199605169987,1.4395079477088626
fundamental,0.77461431717665,0.5211847288847908
conveys,0.7353371825529054,0.2717187894765868
numerical,0.8344101711765982,0.9009738615114605
instead,0.7775279594519788,0.5396905214859384
mechanism,0.7582157133785039,0.4170301580212039
challenge,0.8500997386958479,1.0006250386554236
send,0.8221156240441396,0.8228859159579411
accurately,0.8454680762567615,0.9712073626345799
canlin,0.4996237845845173,-1.2253981672103538
li,0.49915830444511894,-1.2283546313557976
helen,0.49232287176475087,-1.2717693980185034
holcomb,0.49884889130212673,-1.2303198470244359
todd,0.5000175922975763,-1.2228969254057884
clark,0.5000100382004093,-1.2229449047190497
depository,0.819798305789706,0.8081676331507076
pledge,0.690272936568776,-0.01450357796049677
segregate,0.7494973049488399,0.3616558042175105
collateral,0.7782651882492162,0.5443729779895352
creditor,0.6303475397578773,-0.39511549257818784
investigate,0.9187315171676023,1.4365349199063195
preannounced,0.8316233989949914,0.883273875327109
lose,0.9401496760743124,1.5725708396148446
yet,0.6938678819348324,0.008329462979365324
modifies,0.1838014316760792,-3.231321478805059
ten,0.7520488677987799,0.37786187498659707
modification,0.8256467499089691,0.8453136118547229
submitter,0.8245091158543352,0.8380880097108624
equal,0.8493489145314478,0.9958562321399603
stopout,0.8885470446121173,1.2448203797870152
ascend,0.8363068416551169,0.9130204297554037
quantity,0.8109159065578743,0.7517517033789862
pro,0.548111000260186,-0.917435050152766
rata,0.7735886464678172,0.5146702540038315
announcement,0.7842309460960245,0.5822640665272462
separate,0.7596757530667453,0.4263034967178665
vacancy,0.6715828025823298,-0.13321264055528415
divergence,0.3782636899048641,-1.9962082152433813
stag,0.3168156399420247,-2.386491153538856
mild,0.018529401773386623,-4.28103507406949
sluggish,0.7193692258845162,0.170299443364179
healthy,0.7399000718684027,0.3006996578726753
korea,0.7334669892729715,0.2598403892846449
pullback,0.8518443112115891,1.0117055674586124
worry,0.5904249040421642,-0.6486812864650734
ebola,0.5404779304580448,-0.9659159525149353
push,0.6414910556828562,-0.32433824023619584
retrace,0.5865992766048076,-0.6729794882465499
worsen,0.49302455750151863,-1.267312690746729
trigger,0.33777389797146584,-2.25337626168742
amplify,0.7662522284391818,0.4680735143756207
spike,0.7121226580122383,0.12427338064191872
briefly,0.7075035800517623,0.09493563404588103
touch,0.6814782571015847,-0.07036236185840784
preannouncement,0.9906106047848255,1.893069855257611
class,0.7111468477747334,0.11807559101405353
coincide,0.9719446818364145,1.7745145673565563
riksbank,0.7750395716942221,0.5238857028415209
swedish,0.6172165449977113,-0.4785160760114992
greek,0.6411121845981026,-0.32674461310372005
greece,0.6465482503885759,-0.2922178261551275
prematurely,0.7243614600227992,0.20200726500093302
comprehensive,0.662321400989433,-0.19203577698672594
identify,0.9449069649077625,1.602786422784074
resilient,0.13352444572412042,-3.550652195041576
broadening,0.7284148857259704,0.2277523113376798
remainder,0.6720591801356969,-0.13018696225664755
albeit,0.6194067696112671,-0.46460501946499255
discretionary,0.7988981633803963,0.6754218585454569
commerce,0.6460830119728235,-0.2951727550099502
traffic,0.6341775980565744,-0.3707891484946498
ready,0.9758739682319715,1.7994711516711088
harvest,0.717832630289285,0.1605398652450784
processing,0.9040471394746066,1.343268134767837
like,0.6893312659559415,-0.020484532179642665
fear,0.6785926123696616,-0.08869033004507745
footing,0.8515096413973399,1.009579935830872
accrue,0.7569607074937493,0.40905907700925415
switch,0.7468581573419232,0.34489344506623004
drift,0.9586378153915089,1.6899969473708298
understate,0.8095448702383687,0.7430436632766555
explanation,0.7412373930780599,0.3091935588421206
attentive,0.7225716986767189,0.19063972254159833
worrisome,0.8957074424884804,1.2902991398817896
falter,0.6914056421289415,-0.007309278800273261
turbulence,0.7768667156027028,0.5354906779989389
pocket,0.84894043427336,0.9932617987045849
collect,0.691788255810443,-0.004879135094512714
phrase,0.7967748554598675,0.661935818636441
inherent,0.5542316312705725,-0.8785602956829226
advantage,0.704188380124343,0.07387937645117149
disadvantage,0.7403114190274789,0.3033123002266775
hand,0.7868410871362445,0.598842192524063
actually,0.8320439435703368,0.8859449344192902
misimpression,0.8388950273463831,0.9294591079079657
pessimism,0.8020491274508018,0.6954349837236362
articulate,0.7990976170144082,0.6766886741788729
underscore,0.8783603671665735,1.1801204192948698
prof,0.8071727849347411,0.7279775314344379
sluggishness,0.8299212425510909,0.8724627492007989
slide,0.5243077345899816,-1.0686198065838213
reaffirmation,0.7074742380051975,0.09474927011479069
memorandum,0.7700481460364843,0.4921830162117023
elaboration,0.7117483382469969,0.12189591515800463
worthwhile,0.7375280594354309,0.2856339888632684
periodically,0.6781492249266019,-0.09150647399407687
ultimately,0.7331140336404263,0.2575986165767885
costly,0.9602944271489072,1.7005187996457716
suggestion,0.8388767692218073,0.9293431427225528
linkage,0.45756384115336496,-1.4925389197123242
complex,0.5864368220198946,-0.6740113070394615
feasibility,0.9920672727925467,1.9023217789641929
experiment,0.7556088028461176,0.4004725503661453
diana,0.4990142598858977,-1.2292695201741137
hancock,0.49888906104435704,-1.2300647117510186
lopez,0.4935433633262156,-1.264017532287022
salido,0.4961778132343675,-1.2472850102368096
stephanie,0.4998106648473067,-1.2242112104539558
aaronson,0.49974495348116177,-1.2246285715431027
kelly,0.48771506829633265,-1.301035535476566
dubbert,0.49986390841126604,-1.2238730377275642
hesna,0.5000234290816138,-1.2228598534852677
genay,0.5000109927460391,-1.2229388419900724
willem,0.5000132946453903,-1.222924221639337
zandweghe,0.5000001862465471,-1.223007478706404
resolve,0.8629802159788762,1.082434478071459
fashion,0.8168458689620447,0.7894154396974039
shelve,0.6705045364620378,-0.14006117146792563
namely,0.9102655426054044,1.3827638819373766
introduction,0.7707647282155796,0.4967343371821257
withdrawal,0.6739262014359889,-0.11832870866879773
successfully,0.8353078733023982,0.9066755529985491
commentary,0.7704079948767468,0.49446857064027744
alleviate,0.3354723893938547,-2.267994130451775
informative,0.7725373313765957,0.5079929006439702
draft,0.6014427113018846,-0.5787024638092304
beyond,0.6449076509310818,-0.30263797744103427
practical,0.7637018945188974,0.4518752490662223
nothing,0.7734092374612225,0.5135307504021255
decelerate,0.7542405847319152,0.3917824098952445
computer,0.7368581287797369,0.28137897174040477
blue,0.9520518006686035,1.6481663412040395
chip,0.950571739070924,1.6387658347673015
prevalence,0.7974831840805839,0.6664347177152431
compensate,0.5610757871653882,-0.8350901241413303
broker,0.7748726215756851,0.5228253309851189
client,0.9217260780609446,1.4555546613800552
pristine,0.9834286244956048,1.8474540159957893
revolve,0.8251833722536324,0.8423705014879225
divergent,0.6934217054173563,0.0054956044217001525
exporter,0.7463407037861463,0.3416068754468167
russian,0.6393847461386766,-0.3377163161614593
ruble,0.5682396025784233,-0.7895896578043744
twice,0.7001853862660601,0.048454644406229284
unscheduled,0.8746940508281117,1.1568340706774456
contributor,0.7590467762316037,0.422308594886363
optimism,0.8786850780300488,1.1821827973519479
overseas,0.6135976912088023,-0.5015009696061903
negatively,0.697456571706138,0.031122771952116473
principally,0.499718540827619,-1.2247963296418394
slight,0.6570172350411446,-0.2257248114273097
uptick,0.6786055795911159,-0.08860796965619998
decomposition,0.7841282883609421,0.581612043191909
message,0.8853523984330295,1.224529810788604
definitive,0.8057080937616892,0.7186746491613657
disparity,0.6283495011428115,-0.40780589336368495
whereas,0.6363562820220569,-0.35695139155720484
patient,0.9006686296223683,1.3218097686685193
tie,0.8152639739419436,0.7793681454888262
unwarranted,0.7481119984522439,0.3528571280958388
concentration,0.7308720146566441,0.24335859175527
adequately,0.8715498801784853,1.136864093430313
spoke,0.7161526718817152,0.149869728374713
precise,0.7511801875764493,0.37234451406439756
improves,0.681308012428712,-0.07144365884339121
misinterpretation,0.8603936519889722,1.0660061000402687
sentence,0.5320122008796729,-1.0196854344864543
envisions,0.6690257367207298,-0.14945366331326945
aggressive,0.7869521875052036,0.5995478386506577
instability,0.9332907003736864,1.529006541126016
________________,0.6530796735441479,-0.2507339544627092
pez,0.4954965268647261,-1.2516121523727293
jennifer,0.47415932283489026,-1.3871338929130794
gallagher,0.49497484678148873,-1.2549255664820336
shane,0.499729910776027,-1.2247241142196148
sherlund,0.499489322531412,-1.2262521934195973
carlos,0.4997759775254093,-1.22443152452283
arteta,0.5,-1.22300866163816
kimberly,0.45668440775818997,-1.4981245786504294
bayard,0.5,-1.22300866163816
bernd,0.4997387510423519,-1.2246679658940183
schlusche,0.4998577000416601,-1.223912469747511
emre,0.49990521751048633,-1.2236106659089012
yoldas,0.4999371580730427,-1.2234077976874875
blake,0.4914236508375424,-1.2774807360651939
prichard,0.49974798408106996,-1.224609322902378
aim,0.7065852372735028,0.0891028449162291
simplify,0.8258496770063329,0.8466024889446682
common,0.7887605935409405,0.6110338015361442
duplication,0.8092586896456229,0.7412260075058451
standardize,0.7988463552090248,0.675092802613449
contingency,0.8378044092248043,0.9225321241337777
accepted,0.8835514108759189,1.213090965844822
operate,0.798641589171709,0.6737922456266112
sole,0.9572320538246957,1.6810683523190664
discretion,0.9866521208713015,1.8679278249751232
bidder,0.9963206935244561,1.9293370795646252
accept,0.7665346761911864,0.4698674612727797
together,0.7049843017307632,0.0789346161763438
maintains,0.8298993308831797,0.8723235787935929
intraday,0.9585065431951475,1.6891631813108259
entity,0.8474740432484144,0.9839481199425739
behalf,0.8246130833267274,0.8387483517499824
subparagraph,0.7298048320405512,0.2365804569347436
whenever,0.6944752473711119,0.012187101541266348
opposition,0.6971784297894906,0.029356173263339527
ineffective,0.8047530565881998,0.7126087981786864
compromise,0.9536042685270506,1.6580267308790648
classify,0.8244582526631841,0.8377649557538118
recommendation,0.7659297891215129,0.4660255638808869
choose,0.9723134522020587,1.7768567862218736
chosen,0.8945933131067125,1.2832228260033074
commencement,0.8194142632593351,0.8057284142125274
surprising,0.7709255807768015,0.4977559808349999
successful,0.8187342959612361,0.8014096500661082
bind,0.9705159266523786,1.7654399299731467
backdrop,0.7630118187020015,0.44749228137843344
intent,0.9048826067998768,1.3485745463261125
complicate,0.9626464534578973,1.715457528203896
maintenance,0.728033406030879,0.22532937006630718
calibration,0.7385648465889596,0.29221906905557554
substitutability,0.24923235383986567,-2.8157416097464267
felt,0.7611064423381398,0.43539041832018516
incorrect,0.9921601706668,1.9029118132345546
impression,0.7127881840871845,0.12850042238204443
count,0.687519102949286,-0.0319943571998931
presumably,0.5796956692557083,-0.7168272614903572
decade,0.6341846234286155,-0.3707445273415866
track,0.7041277269717906,0.0734941422474927
car,0.7383457373678216,0.29082741235231024
registration,0.7824556906699357,0.5709886573915954
moderation,0.7611336104768978,0.4355629748297712
chooses,0.7934161242002437,0.6406030748676219
commence,0.8110330618950207,0.7524958072072794
tip,0.6587409229727073,-0.21477692958172562
upper,0.6824946147743935,-0.06390703806631247
syndicate,0.957732049559868,1.6842440398270715
slowest,0.7483452589716392,0.3543386657679535
newly,0.7087699972519884,0.10297919322003038
snb,0.716891099274189,0.15455979767108374
defend,0.7540503378656402,0.3905740703951917
franc,0.7046761254394729,0.07697725628371052
pay,0.7934971079700328,0.6411174375470994
libor,0.686954424976394,-0.035580869360722925
london,0.7376918186953138,0.28667409420686896
territory,0.6425084728560341,-0.31787618710252846
denmark,0.6703581866992119,-0.14099070162370894
prolong,0.26059822142235806,-2.743552106596123
poise,0.7627174016858936,0.44562231254784795
produce,0.834708445147935,0.9028683275200771
endure,0.8355622219048879,0.9082910301372228
intensification,0.9437715400475292,1.5955748521820194
basket,0.7344649767723423,0.2661790362209132
borne,0.7266000799480713,0.21622570094300683
infrequent,0.48975698667221096,-1.2880664354973272
occurrence,0.5372643149287697,-0.9863270039978702
voiced,0.13138640362921605,-3.5642318180158337
embed,0.7061013513505273,0.08602947773968112
interpretation,0.8149228225067252,0.7772013463044537
decompose,0.8700650280264669,1.1274331601269034
reassurance,0.4161896702467504,-1.7553240365832086
entrench,0.8208315880982029,0.8147304525679676
aspect,0.7368659254008602,0.2814284914274022
insofar,0.6515977677228036,-0.26014617435546666
fraction,0.9036340029390465,1.3406441273158005
choice,0.8674000265587254,1.1105065920092674
episode,0.9122010834511125,1.3950573325661715
lengthy,0.13305160433314392,-3.55365541365518
depart,0.9391632562438453,1.5663056639085293
departure,0.8795712928288515,1.1878115278950134
excessively,0.8127906572863413,0.7636590498825802
undesirably,0.6677630482835357,-0.15747353951304907
premature,0.43838527337829875,-1.614350234930274
recommend,0.5877865351138093,-0.6654386998946054
inclined,0.7376540899229436,0.28643446258067706
length,0.7892362223496341,0.6140547242360046
commenced,0.8501485653078299,1.000935157424089
exhaustive,0.8212681394080348,0.8175031773008268
constitute,0.8344027835994521,0.9009269398383201
deemphasized,0.7450829752313789,0.3336185015890689
incipient,0.7819878914332964,0.5680174636642373
empirical,0.3176996806159421,-2.3808762317960532
overreact,0.44603436779510086,-1.5657675533627644
dependency,0.8734405460104196,1.1488725235866553
extraordinary,0.8946917193950119,1.2838478465754406
specificity,0.9833779928987132,1.8471324329932792
streamline,0.8185722394900398,0.800380359864278
numerous,0.8063362702772991,0.7226644678200334
consistency,0.739992832940799,0.30128882325572914
neel,0.5102187826455202,-1.158104787241685
kashkari,0.509014129586608,-1.1657560558457047
margie,0.4733048576468652,-1.3925609680514326
shank,0.48719520861405263,-1.3043373874380895
ann,0.49996357663385815,-1.2232400020691265
mckeehan,0.49988276354513045,-1.2237532806799278
antulio,0.4999975021497679,-1.22302452655704
bomfim,0.4999978424510361,-1.2230223651576313
follette,0.4997370093894024,-1.224679027879403
kurt,0.49973466466741623,-1.2246939202150722
lewis,0.49985639071939164,-1.223920785815188
beverly,0.500078836513145,-1.2225079371072138
hirtle,0.5000321780198143,-1.2228042852237866
susan,0.5001056608080454,-1.2223375644975416
mclaughlin,0.5001311910796222,-1.2221754107853813
julie,0.500073352460516,-1.2225427686791694
remache,0.5003085222702398,-1.2210491042847273
ed,0.5000694301431706,-1.2225676810000552
nosal,0.5000372835232192,-1.2227718579804232
anna,0.5000582643656543,-1.2226385996453186
paulson,0.5000055034056223,-1.2229737071470375
dwyer,0.499999999626918,-1.223008664007764
anthony,0.49999203949711873,-1.2230592222085392
murphy,0.4999682783343597,-1.2232101395513113
heathcote,0.713703365000228,0.13431312914866395
regime,0.8592099059036047,1.0584876205983271
abundant,0.8527131423243365,1.01722388675061
frequent,0.14347000544940522,-3.487483676676475
voluntary,0.85882045759933,1.056014067269972
predictability,0.8584874086284789,1.0538987303143055
actively,0.775874395903905,0.5291880296966816
display,0.9211428588402855,1.4518503857969094
stigma,0.762513931788012,0.4443299878988483
window,0.8823479812282359,1.2054474676505966
conceivably,0.6532380042411934,-0.24972832825158184
preliminary,0.6495435724674097,-0.27319325006564166
deliberation,0.7328339935000513,0.25581996145441577
active,0.8438876080186412,0.9611691305307248
compatible,0.9366409853685008,1.5502856390419653
straightforward,0.8432651427728615,0.9572155865979779
enable,0.8870976639587372,1.235614741195524
undertaking,0.5871441574811531,-0.6695187159426322
merit,0.43912043883429536,-1.6096808835924659
breadth,0.8037797302565368,0.7064267849028943
reform,0.7198459169971861,0.17332711321252503
mmf,0.7179210989252313,0.16110176752196065
african,0.6891095283077289,-0.02189288315135774
hispanic,0.6129890318588243,-0.5053668263693274
white,0.6638098984055317,-0.1825816910466263
incentive,0.5747406907925738,-0.7482984563444232
upbeat,0.7942038011759791,0.64560594940479
tends,0.7896959040434411,0.6169743599648545
positively,0.7524797681039591,0.38059870776354393
soybean,0.7514600808811326,0.37412223657027155
census,0.833082590963091,0.892541829789317
exception,0.7029755430356621,0.0661761275615749
inflationary,0.8584192991785201,1.0534661379656192
calm,0.7225735340092562,0.19065137952625175
compliance,0.7318855655392598,0.24979608841819811
deadline,0.7319467392769646,0.2501846290816107
immediately,0.20278111604891574,-3.110773357433738
